ref_date,province,generation_type,technology,value,vector_id,coordinate,scalar_factor_code,decimals,symbol_code,status_code,security_level_code,release_time,frequency_code,series_title,member_uom_code
2016-03-01,Alberta,Solar,Solar,101.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-04-01,Alberta,Solar,Solar,114.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-05-01,Alberta,Solar,Solar,150.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-06-01,Alberta,Solar,Solar,194.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-07-01,Alberta,Solar,Solar,218.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-08-01,Alberta,Solar,Solar,210.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-09-01,Alberta,Solar,Solar,177.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-10-01,Alberta,Solar,Solar,144.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-11-01,Alberta,Solar,Solar,127.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2016-12-01,Alberta,Solar,Solar,124.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-01-01,Alberta,Solar,Solar,127.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-02-01,Alberta,Solar,Solar,99.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-03-01,Alberta,Solar,Solar,109.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-04-01,Alberta,Solar,Solar,106.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-05-01,Alberta,Solar,Solar,153.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-06-01,Alberta,Solar,Solar,201.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-07-01,Alberta,Solar,Solar,225.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-08-01,Alberta,Solar,Solar,210.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-09-01,Alberta,Solar,Solar,174.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-10-01,Alberta,Solar,Solar,152.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-11-01,Alberta,Solar,Solar,135.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2017-12-01,Alberta,Solar,Solar,175.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-01-01,Alberta,Solar,Solar,620.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-02-01,Alberta,Solar,Solar,1436.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-03-01,Alberta,Solar,Solar,2819.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-04-01,Alberta,Solar,Solar,2944.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-05-01,Alberta,Solar,Solar,3293.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-06-01,Alberta,Solar,Solar,3206.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-07-01,Alberta,Solar,Solar,3677.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-08-01,Alberta,Solar,Solar,2773.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-09-01,Alberta,Solar,Solar,1898.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-10-01,Alberta,Solar,Solar,1740.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-11-01,Alberta,Solar,Solar,648.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2018-12-01,Alberta,Solar,Solar,493.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-01-01,Alberta,Solar,Solar,654.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-05-06T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-02-01,Alberta,Solar,Solar,490.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-06-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-03-01,Alberta,Solar,Solar,2154.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-07-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-04-01,Alberta,Solar,Solar,2858.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-08-06T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-05-01,Alberta,Solar,Solar,3065.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-09-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-06-01,Alberta,Solar,Solar,3259.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-10-04T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-07-01,Alberta,Solar,Solar,3104.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-11-04T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-08-01,Alberta,Solar,Solar,2897.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2019-12-04T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-09-01,Alberta,Solar,Solar,1992.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-01-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-10-01,Alberta,Solar,Solar,1705.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-02-04T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-11-01,Alberta,Solar,Solar,630.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-03-04T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2019-12-01,Alberta,Solar,Solar,441.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-04-09T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-01-01,Alberta,Solar,Solar,576.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-05-04T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-02-01,Alberta,Solar,Solar,1397.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-06-03T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-03-01,Alberta,Solar,Solar,2106.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-07-03T08:35,6,Alberta;Total all classes of electricity producer;Solar,210
2020-04-01,Alberta,Solar,Solar,2527.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-08-04T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-05-01,Alberta,Solar,Solar,2988.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-09-04T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-06-01,Alberta,Solar,Solar,3225.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-10-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-07-01,Alberta,Solar,Solar,3619.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-11-09T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-08-01,Alberta,Solar,Solar,3454.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2020-12-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-09-01,Alberta,Solar,Solar,2730.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-01-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-10-01,Alberta,Solar,Solar,1409.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-03-09T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-11-01,Alberta,Solar,Solar,712.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-03-09T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2020-12-01,Alberta,Solar,Solar,1601.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-04-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-01-01,Alberta,Solar,Solar,762.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-05-06T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-02-01,Alberta,Solar,Solar,921.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-06-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-03-01,Alberta,Solar,Solar,6403.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-07-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-04-01,Alberta,Solar,Solar,12005.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-08-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-05-01,Alberta,Solar,Solar,34131.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-09-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-06-01,Alberta,Solar,Solar,38679.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-10-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-07-01,Alberta,Solar,Solar,35595.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-11-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-08-01,Alberta,Solar,Solar,30852.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2021-12-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-09-01,Alberta,Solar,Solar,35960.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-01-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-10-01,Alberta,Solar,Solar,32024.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-02-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-11-01,Alberta,Solar,Solar,16929.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-03-09T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2021-12-01,Alberta,Solar,Solar,9800.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-04-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-01-01,Alberta,Solar,Solar,13548.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-05-05T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-02-01,Alberta,Solar,Solar,17754.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-06-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-03-01,Alberta,Solar,Solar,37246.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-07-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-04-01,Alberta,Solar,Solar,44573.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-08-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-05-01,Alberta,Solar,Solar,65880.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-09-14T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-06-01,Alberta,Solar,Solar,72212.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-10-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-07-01,Alberta,Solar,Solar,115673.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-11-07T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-08-01,Alberta,Solar,Solar,93152.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-12-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-09-01,Alberta,Solar,Solar,130693.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2022-12-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-10-01,Alberta,Solar,Solar,137671.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2023-03-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-11-01,Alberta,Solar,Solar,76129.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2023-03-08T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2022-12-01,Alberta,Solar,Solar,46427.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2023-05-09T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2023-01-01,Alberta,Solar,Solar,66563.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2023-04-12T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
2023-02-01,Alberta,Solar,Solar,96125.0,1059484927,10.1.9.0.0.0.0.0.0.0,0,0,0,0,0,2023-06-06T08:30,6,Alberta;Total all classes of electricity producer;Solar,210
